column,column_name
EXPIRATION_DATE2,"coupon_expiration_date_2,coupon_expiration_date_2,coupon_expiration_date_2,coupon_expiration_date_2,coupon_expiration_date_2,coupon_expiration_date_2,coupon_expiration_date_2,coupon_expiration_date_2,coupon_expiration_date_2,coupon_expiration_date_2,coupon_expiration_date_2,coupon_expiration_date_2,coupon_expiration_date_2,coupon_expiration_date_2,coupon_expiration_date_2,coupon_expiration_date_2,coupon_expiration_date_2,coupon_expiration_date_2,coupon_expiration_date_2,coupon_expiration_date_2,coupon_expiration_date_2,coupon_expiration_date_2,coupon_expiration_date_2,coupon_expiration_date_2,coupon_expiration_date_2,coupon_expiration_date_2,coupon_expiration_date_2,coupon_expiration_date_2,coupon_expiration_date_2,coupon_expiration_date_2,coupon_expiration_date_2,coupon_expiration_date_2,coupon_expiration_date_2,coupon_expiration_date_2,coupon_expiration_date_2"
EXPIRATION_DATE3,"coupon_expiration_date_3,coupon_expiration_date_3,coupon_expiration_date_3,coupon_expiration_date_3,coupon_expiration_date_3,coupon_expiration_date_3,coupon_expiration_date_3,coupon_expiration_date_3,coupon_expiration_date_3,coupon_expiration_date_3,coupon_expiration_date_3,coupon_expiration_date_3,coupon_expiration_date_3,coupon_expiration_date_3,coupon_expiration_date_3,coupon_expiration_date_3,coupon_expiration_date_3,coupon_expiration_date_3,coupon_expiration_date_3,coupon_expiration_date_3,coupon_expiration_date_3,coupon_expiration_date_3,coupon_expiration_date_3,coupon_expiration_date_3,coupon_expiration_date_3,coupon_expiration_date_3,coupon_expiration_date_3,coupon_expiration_date_3,coupon_expiration_date_3,coupon_expiration_date_3,coupon_expiration_date_3,coupon_expiration_date_3,coupon_expiration_date_3,coupon_expiration_date_3,coupon_expiration_date_3"
EXPIRATION_DATE4,"coupon_expiration_date_4,coupon_expiration_date_4,coupon_expiration_date_4,coupon_expiration_date_4,coupon_expiration_date_4,coupon_expiration_date_4,coupon_expiration_date_4,coupon_expiration_date_4,coupon_expiration_date_4,coupon_expiration_date_4,coupon_expiration_date_4,coupon_expiration_date_4,coupon_expiration_date_4,coupon_expiration_date_4,coupon_expiration_date_4,coupon_expiration_date_4,coupon_expiration_date_4,coupon_expiration_date_4,coupon_expiration_date_4,coupon_expiration_date_4,coupon_expiration_date_4,coupon_expiration_date_4,coupon_expiration_date_4,coupon_expiration_date_4,coupon_expiration_date_4,coupon_expiration_date_4,coupon_expiration_date_4,coupon_expiration_date_4,coupon_expiration_date_4,coupon_expiration_date_4,coupon_expiration_date_4,coupon_expiration_date_4,coupon_expiration_date_4,coupon_expiration_date_4,coupon_expiration_date_4"
EXPIRATION_DATE5,"coupon_expiration_date_5,coupon_expiration_date_5,coupon_expiration_date_5,coupon_expiration_date_5,coupon_expiration_date_5,coupon_expiration_date_5,coupon_expiration_date_5,coupon_expiration_date_5,coupon_expiration_date_5,coupon_expiration_date_5,coupon_expiration_date_5,coupon_expiration_date_5,coupon_expiration_date_5,coupon_expiration_date_5,coupon_expiration_date_5,coupon_expiration_date_5,coupon_expiration_date_5,coupon_expiration_date_5,coupon_expiration_date_5,coupon_expiration_date_5,coupon_expiration_date_5,coupon_expiration_date_5,coupon_expiration_date_5,coupon_expiration_date_5,coupon_expiration_date_5,coupon_expiration_date_5,coupon_expiration_date_5,coupon_expiration_date_5,coupon_expiration_date_5,coupon_expiration_date_5,coupon_expiration_date_5,coupon_expiration_date_5,coupon_expiration_date_5,coupon_expiration_date_5,coupon_expiration_date_5"
EXPIRATION_DAY1,"coupon_expiration_day_1,coupon_expiration_day_1,coupon_expiration_day_1,coupon_expiration_day_1,coupon_expiration_day_1,coupon_expiration_day_1,coupon_expiration_day_1,coupon_expiration_day_1,coupon_expiration_day_1,coupon_expiration_day_1,coupon_expiration_day_1,coupon_expiration_day_1,coupon_expiration_day_1,coupon_expiration_day_1,coupon_expiration_day_1,coupon_expiration_day_1,coupon_expiration_day_1,coupon_expiration_day_1,coupon_expiration_day_1,coupon_expiration_day_1,coupon_expiration_day_1,coupon_expiration_day_1,coupon_expiration_day_1,coupon_expiration_day_1,coupon_expiration_day_1,coupon_expiration_day_1,coupon_expiration_day_1,coupon_expiration_day_1,coupon_expiration_day_1,coupon_expiration_day_1,coupon_expiration_day_1,coupon_expiration_day_1,coupon_expiration_day_1,coupon_expiration_day_1,coupon_expiration_day_1"
EXPIRATION_DAY2,"coupon_expiration_day_2,coupon_expiration_day_2,coupon_expiration_day_2,coupon_expiration_day_2,coupon_expiration_day_2,coupon_expiration_day_2,coupon_expiration_day_2,coupon_expiration_day_2,coupon_expiration_day_2,coupon_expiration_day_2,coupon_expiration_day_2,coupon_expiration_day_2,coupon_expiration_day_2,coupon_expiration_day_2,coupon_expiration_day_2,coupon_expiration_day_2,coupon_expiration_day_2,coupon_expiration_day_2,coupon_expiration_day_2,coupon_expiration_day_2,coupon_expiration_day_2,coupon_expiration_day_2,coupon_expiration_day_2,coupon_expiration_day_2,coupon_expiration_day_2,coupon_expiration_day_2,coupon_expiration_day_2,coupon_expiration_day_2,coupon_expiration_day_2,coupon_expiration_day_2,coupon_expiration_day_2,coupon_expiration_day_2,coupon_expiration_day_2,coupon_expiration_day_2,coupon_expiration_day_2"
EXPIRATION_DAY3,"coupon_expiration_day_3,coupon_expiration_day_3,coupon_expiration_day_3,coupon_expiration_day_3,coupon_expiration_day_3,coupon_expiration_day_3,coupon_expiration_day_3,coupon_expiration_day_3,coupon_expiration_day_3,coupon_expiration_day_3,coupon_expiration_day_3,coupon_expiration_day_3,coupon_expiration_day_3,coupon_expiration_day_3,coupon_expiration_day_3,coupon_expiration_day_3,coupon_expiration_day_3,coupon_expiration_day_3,coupon_expiration_day_3,coupon_expiration_day_3,coupon_expiration_day_3,coupon_expiration_day_3,coupon_expiration_day_3,coupon_expiration_day_3,coupon_expiration_day_3,coupon_expiration_day_3,coupon_expiration_day_3,coupon_expiration_day_3,coupon_expiration_day_3,coupon_expiration_day_3,coupon_expiration_day_3,coupon_expiration_day_3,coupon_expiration_day_3,coupon_expiration_day_3,coupon_expiration_day_3"
EXPIRATION_DAY4,"coupon_expiration_day_4,coupon_expiration_day_4,coupon_expiration_day_4,coupon_expiration_day_4,coupon_expiration_day_4,coupon_expiration_day_4,coupon_expiration_day_4,coupon_expiration_day_4,coupon_expiration_day_4,coupon_expiration_day_4,coupon_expiration_day_4,coupon_expiration_day_4,coupon_expiration_day_4,coupon_expiration_day_4,coupon_expiration_day_4,coupon_expiration_day_4,coupon_expiration_day_4,coupon_expiration_day_4,coupon_expiration_day_4,coupon_expiration_day_4,coupon_expiration_day_4,coupon_expiration_day_4,coupon_expiration_day_4,coupon_expiration_day_4,coupon_expiration_day_4,coupon_expiration_day_4,coupon_expiration_day_4,coupon_expiration_day_4,coupon_expiration_day_4,coupon_expiration_day_4,coupon_expiration_day_4,coupon_expiration_day_4,coupon_expiration_day_4,coupon_expiration_day_4,coupon_expiration_day_4"
EXPIRATION_DAY5,"coupon_expiration_day_5,coupon_expiration_day_5,coupon_expiration_day_5,coupon_expiration_day_5,coupon_expiration_day_5,coupon_expiration_day_5,coupon_expiration_day_5,coupon_expiration_day_5,coupon_expiration_day_5,coupon_expiration_day_5,coupon_expiration_day_5,coupon_expiration_day_5,coupon_expiration_day_5,coupon_expiration_day_5,coupon_expiration_day_5,coupon_expiration_day_5,coupon_expiration_day_5,coupon_expiration_day_5,coupon_expiration_day_5,coupon_expiration_day_5,coupon_expiration_day_5,coupon_expiration_day_5,coupon_expiration_day_5,coupon_expiration_day_5,coupon_expiration_day_5,coupon_expiration_day_5,coupon_expiration_day_5,coupon_expiration_day_5,coupon_expiration_day_5,coupon_expiration_day_5,coupon_expiration_day_5,coupon_expiration_day_5,coupon_expiration_day_5,coupon_expiration_day_5,coupon_expiration_day_5"
EXPIRATION_DT,expiration_date
EXPIRATION_YEAR1,"coupon_expiration_year_1,coupon_expiration_year_1,coupon_expiration_year_1,coupon_expiration_year_1,coupon_expiration_year_1,coupon_expiration_year_1,coupon_expiration_year_1,coupon_expiration_year_1,coupon_expiration_year_1,coupon_expiration_year_1,coupon_expiration_year_1,coupon_expiration_year_1,coupon_expiration_year_1,coupon_expiration_year_1,coupon_expiration_year_1,coupon_expiration_year_1,coupon_expiration_year_1,coupon_expiration_year_1,coupon_expiration_year_1,coupon_expiration_year_1,coupon_expiration_year_1,coupon_expiration_year_1,coupon_expiration_year_1,coupon_expiration_year_1,coupon_expiration_year_1,coupon_expiration_year_1,coupon_expiration_year_1,coupon_expiration_year_1,coupon_expiration_year_1,coupon_expiration_year_1,coupon_expiration_year_1,coupon_expiration_year_1,coupon_expiration_year_1,coupon_expiration_year_1,coupon_expiration_year_1"
EXPIRATION_YEAR2,"coupon_expiration_year_2,coupon_expiration_year_2,coupon_expiration_year_2,coupon_expiration_year_2,coupon_expiration_year_2,coupon_expiration_year_2,coupon_expiration_year_2,coupon_expiration_year_2,coupon_expiration_year_2,coupon_expiration_year_2,coupon_expiration_year_2,coupon_expiration_year_2,coupon_expiration_year_2,coupon_expiration_year_2,coupon_expiration_year_2,coupon_expiration_year_2,coupon_expiration_year_2,coupon_expiration_year_2,coupon_expiration_year_2,coupon_expiration_year_2,coupon_expiration_year_2,coupon_expiration_year_2,coupon_expiration_year_2,coupon_expiration_year_2,coupon_expiration_year_2,coupon_expiration_year_2,coupon_expiration_year_2,coupon_expiration_year_2,coupon_expiration_year_2,coupon_expiration_year_2,coupon_expiration_year_2,coupon_expiration_year_2,coupon_expiration_year_2,coupon_expiration_year_2,coupon_expiration_year_2"
EXPIRATION_YEAR3,"coupon_expiration_year_3,coupon_expiration_year_3,coupon_expiration_year_3,coupon_expiration_year_3,coupon_expiration_year_3,coupon_expiration_year_3,coupon_expiration_year_3,coupon_expiration_year_3,coupon_expiration_year_3,coupon_expiration_year_3,coupon_expiration_year_3,coupon_expiration_year_3,coupon_expiration_year_3,coupon_expiration_year_3,coupon_expiration_year_3,coupon_expiration_year_3,coupon_expiration_year_3,coupon_expiration_year_3,coupon_expiration_year_3,coupon_expiration_year_3,coupon_expiration_year_3,coupon_expiration_year_3,coupon_expiration_year_3,coupon_expiration_year_3,coupon_expiration_year_3,coupon_expiration_year_3,coupon_expiration_year_3,coupon_expiration_year_3,coupon_expiration_year_3,coupon_expiration_year_3,coupon_expiration_year_3,coupon_expiration_year_3,coupon_expiration_year_3,coupon_expiration_year_3,coupon_expiration_year_3"
EXPIRATION_YEAR4,"coupon_expiration_year_4,coupon_expiration_year_4,coupon_expiration_year_4,coupon_expiration_year_4,coupon_expiration_year_4,coupon_expiration_year_4,coupon_expiration_year_4,coupon_expiration_year_4,coupon_expiration_year_4,coupon_expiration_year_4,coupon_expiration_year_4,coupon_expiration_year_4,coupon_expiration_year_4,coupon_expiration_year_4,coupon_expiration_year_4,coupon_expiration_year_4,coupon_expiration_year_4,coupon_expiration_year_4,coupon_expiration_year_4,coupon_expiration_year_4,coupon_expiration_year_4,coupon_expiration_year_4,coupon_expiration_year_4,coupon_expiration_year_4,coupon_expiration_year_4,coupon_expiration_year_4,coupon_expiration_year_4,coupon_expiration_year_4,coupon_expiration_year_4,coupon_expiration_year_4,coupon_expiration_year_4,coupon_expiration_year_4,coupon_expiration_year_4,coupon_expiration_year_4,coupon_expiration_year_4"
EXPIRATION_YEAR5,"coupon_expiration_year_5,coupon_expiration_year_5,coupon_expiration_year_5,coupon_expiration_year_5,coupon_expiration_year_5,coupon_expiration_year_5,coupon_expiration_year_5,coupon_expiration_year_5,coupon_expiration_year_5,coupon_expiration_year_5,coupon_expiration_year_5,coupon_expiration_year_5,coupon_expiration_year_5,coupon_expiration_year_5,coupon_expiration_year_5,coupon_expiration_year_5,coupon_expiration_year_5,coupon_expiration_year_5,coupon_expiration_year_5,coupon_expiration_year_5,coupon_expiration_year_5,coupon_expiration_year_5,coupon_expiration_year_5,coupon_expiration_year_5,coupon_expiration_year_5,coupon_expiration_year_5,coupon_expiration_year_5,coupon_expiration_year_5,coupon_expiration_year_5,coupon_expiration_year_5,coupon_expiration_year_5,coupon_expiration_year_5,coupon_expiration_year_5,coupon_expiration_year_5,coupon_expiration_year_5"
EXPIRY_DATE,expiry_date
EXPIRY_DT,expiry_date
EXPIRY_TM,expiry_time
EXPL_QTY_CNT_PKG_CD_COMN_ID,expl_quantity_package_code
EXPN_DT,"expiration_date,expiration_date"
EXPN_TM,expiration_time
EXPORT_TRIGGER_TS,"export_trigger_timestamp,export_trigger_timestamp,export_trigger_time,export_trigger_date,export_trigger_time,export_trigger_date,export_trigger_time,export_trigger_date"
EXPRESS_,"express,express"
EXPRTR_LIC_NUM_TXT,exporter_license_number
EXPRTR_REF_NUM_TXT,exporter_reference_number
EXPT_DCLRTN_TXT,export_declaration_text
EXPT_LIC_DT_TXT,export_license_date_text
EXP_ARRIVAL_DT,"expected_baby_arrival_date,expected_baby_arrival_date,expected_baby_arrival_date,expected_baby_arrival_date,expected_baby_arrival_date,expected_baby_arrival_date,expected_baby_arrival_date,expected_baby_arrival_date,expected_baby_arrival_date,expected_baby_arrival_date,expected_baby_arrival_date,expected_baby_arrival_date,expected_baby_arrival_date,expected_baby_arrival_date,expected_baby_arrival_date,expected_baby_arrival_date,expected_baby_arrival_date,expected_baby_arrival_date,expected_baby_arrival_date,expected_baby_arrival_date,expected_baby_arrival_date,expected_baby_arrival_date,expected_baby_arrival_date,expected_baby_arrival_date,expected_baby_arrival_date,expected_baby_arrival_date,expected_baby_arrival_date,expected_baby_arrival_date,expected_baby_arrival_date,expected_baby_arrival_date,expected_baby_arrival_date,expected_baby_arrival_date,expected_baby_arrival_date"
EXP_CPN_CNT,"expired_coupon_count,expired_coupon_count"
EXP_CPN_USER,"expired_coupons_at_BBB_concept_in_last_12_months,exp_cpn_user"
EXTC_AUTO_RNEW_EML_DT,extract_auto_renew_email_date
EXTC_RNEWL_ATMPT_DT,extract_renewal_attempt_date
EXTC_SIGN_UP_EML_DT,extract_sign_up_email_date
EXTENDED_AVERAGE_PRICE,extended_average_price
EXTENDED_COST,extended_cost_amount
EXTENDED_REFUND_PRICE_AMT,"extended_refund_price_amount,extended_refund_price_amount,extended_refund_price_amount,extended_refund_price_amount,extended_refund_price_amount"
EXTENDED_RETAIL,extended_retail_amount
EXTENDED_RETAIL_AMT,"extended _retail_amount,extended _retail_amount,extended _retail_amount,extended _retail_amount,extended _retail_amount"
EXTENDED_RETAIL_PRICE_AMT,"extended_retail_price_amount,extended_retail_price_amount,extended_retail_price_amount,extended_retail_price_amount,extended_retail_price_amount"
EXTENDED_SELLING_PRC_AMT,extended_selling_price_amount
EXTENDED_SELLING_PRICE_AMT,"extended_selling_price_amount,extended_selling_price_amount,extended_selling_price_amount,extended_selling_price_amount"
EXTRACT_DATE,"extract_date,extract_date"
EXTRACT_DT,"extract_date,extract_date,extract_date,extract_date,extract_date,extract_date,extract_date,extract_date,extract_date,extract_date,extract_date"
EXTRACT_TS,"extract_timestamp,extract_timestamp,extract_timestamp"
EXT_PROMO_CD_TS,ext_promo_cd_timestamp
EXT_PROMO_CD_TYPE,ext_promo_cd_type
EXT_RED_IND,"extended_redeed_indicator,ext_red_indicator"
EXT_RED_L24M,ext_red_l24m
EXT_RED_LAST_DT,"coupon_extended_redeemer_last_date,extended_redeemer_last_date"
EXT_RED_SALES_AMT_L24M,ext_red_sales_amt_l24m
E_CMRC_ITM_ID,e_commerce_item_id
E_COM_RFM,ecom_rfm
E_SKU,e_sku
E_SKU_KEY,e_sku_key
E_SKU_MCFID,e_sku_merch_concept_format_id
Email,email_address_text
FABRIC_CONTENT_DESC,"fabric_content_description,fabric_content_description,fabric_content_description,fabric_content_description,fabric_content_description"
FACILITY_BLDNG_END_DT,facility_building_end_date
FACILITY_BLDNG_START_DT,facility_building_start_date
FACILITY_DESC,facility_description
FACILITY_LOCATION_START_DT,facility_location_start_date
FACILITY_TYPE_DESC,"facility_type_description,facility_type_description"
FAK_FRIEGHT_CLAS,fak_frieght_class_number
FAMILY_NAME,family_name
FAMILY_SUB_DEPT,family_sub_department
FAP_DEST_TYPE_DESC,fap_destination_type_description
FAP_ORIGN_TYPE_DESC,fap_origin_type_description
FASHION_ATTRIBUTE,"fashion_attribute_description,fashion_attribute"
FASHION_ATTRIBUTE_CD,"fashion_attribute_code,fashion_attribute_code,fashion_attribute_code,fashion_attribute_code,fashion_attribute_code,fashion_attribute_code,fashion_attribute_code"
FASHION_ATTRIBUTE_CODE,"fashion_attribute_code,fashion_attribute_code,fashion_attribute_code"
FASHION_ATTRIBUTE_DESC,"fashion_attribute_description,fashion_attribute_description"
FASHION_IND,"fashion_indicator,fashion_indicator,fashion_indicator,fashion_indicator,fashion_indicator"
FAST_SAVERS,fast_savers
FAST_TRK_FLG_PHTO_IND,"fast_track_flag_photo_indicator,fast_track_flag_photo_indicator"
FAST_TRK_IND,"fast_track_indicator,fast_track_indicator"
FAVORITE_BRND_NAME,favorite_brand_name
FAVORITE_CTGY_NAME,favorite_category_name
FAV_IND,"favourite_indicator,favourite_indicator"
FAV_IND_SET_DATE_KEY,"favourite_indicator_set_date,favourite_indicator_set_date"
FAX,fax
FAX_NUM,fax_number
FCC_DSCLSUR_REQ_IND,fcc_disclosures_required_indicator
FCST_ARCHV_BY,forecast_archive_by
FCST_ARCHV_ID,forecast_archive_id
FCST_ARCHV_TS,forecast_archive_timestamp
FCST_END_WEEK,"forecast_end_week,forecast_end_week"
FCST_EXC_14_26,forecast_execustion_14_26
FCST_EXC_1_13,forecast_execution_1_13
FCST_ITEM_KEY,"forecast_item_guid,forecast_item_guid,forecast_item_guid,forecast_item_id,forecast_item_guid,forecast_item_guid"
FCST_ITEM_SKU_NUM,"forecast_item_id,forecast_item_id,forecast_item_id,forecast_item_id,forecast_item_id,forecast_item_id,forecast_item_id,forecast_item_id,forecast_item_id,forecast_item_id"
FCST_RULE_LONG_DESC,forecast_rule_long_description
FCST_RULE_SHORT_DESC,forecast_rule_short_description
FCST_RULE_TYPE,forecast_rule_type
FCST_SKU,"forecast_sku_description,forecast_sku_id"
FCST_SKU_KEY,"forecast_sku_id,forecast_sku_number"
FCST_START_WEEK,"forecast_start_week,forecast_start_week"
FCST_STATUS_UPDT_DT,forecast_status_ update _date
FDA_CODE,fda_code
FDA_COSMETIC_LBL_IND,fda_cosmetic_label_indicator
FDA_FOOD_BEV_LBL_IND,fda_food_beverage_label_indicator
FDBCK_MN_CTGY_DESC,feedback_minimum_category_description
FDBCK_MSTR_CTGY_DESC,csrpf_feedback_master_description
FDBCK_SUB_CTGY_DESC,feedback_sub_category_description
FDBCK_TYPE_DESC,feedback_type_description
FDLG_CONFIG_ID_VAL,src_floodlight_configuration_id
FD_ITEM_LBL_REQ_CA_CD_COMN_ID,food_item_label_required_canada_code_common_id
FEAT_AGRGTN_BOX_TXT,feature_aggregation_box_text
FEAT_SONG_TRK_TXT,featured_song_track_text
FEDERAL_TAX_EXEMPTIONS_QTY,"federal_tax_exemption_quantity,federal_tax_exemption_quantity"
FEEDBACK_DT,feedback_date
FEEDBACK_EVENT_CD,feedback_event_code
FEEDBACK_EVENT_REASON_CD,feedback_event_reason_code
FEEDBACK_EVENT_TS,feedback_event_timestamp
FGM_RQST_CD,forgetme_request_code
FGM_RQST_ID,"forgetme_request_id,forgetme_request_id,forgetme_request_id,forgetme_request_id,forgetme_request_id,forget_me_request_id"
FGM_RQST_TYPE_DESC,forgetme_request_type_description
FILE_CNT_IND_FLG,file_count_indicator_indicator
FILE_CREATE_DATE,file_create_date
